graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime
44.0,Graph with 11 nodes and 25 edges,"[[0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]]",2.0,4.0,Y,"{0: 6, 1: 42, 2: 2, 3: 38, 4: 34, 5: 30, 6: 26, 7: 22, 8: 18, 9: 14, 10: 10}","{(0, 1): 2, (0, 3): 1, (0, 6): 1, (0, 7): 1, (0, 9): 1, (1, 3): 1, (1, 4): 18, (1, 6): 1, (1, 8): 16, (1, 9): 4, (2, 7): 1, (2, 9): 1, (3, 5): 28, (3, 6): 6, (3, 7): 2, (4, 6): 1, (4, 8): 1, (4, 9): 7, (4, 10): 7, (5, 7): 1, (5, 8): 1, (6, 7): 16, (6, 10): 1, (7, 10): 1, (9, 10): 1}",1790.9999999972115
44.0,Graph with 11 nodes and 25 edges,"[[0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]]",2.0,9.0,Y,"{0: 11, 1: 92, 2: 2, 3: 83, 4: 74, 5: 65, 6: 56, 7: 47, 8: 38, 9: 29, 10: 20}","{(0, 1): 7, (0, 3): 1, (0, 6): 1, (0, 7): 1, (0, 9): 1, (1, 3): 1, (1, 4): 38, (1, 6): 1, (1, 8): 36, (1, 9): 9, (2, 7): 1, (2, 9): 1, (3, 5): 63, (3, 6): 13, (3, 7): 4, (4, 6): 1, (4, 8): 1, (4, 9): 17, (4, 10): 17, (5, 7): 1, (5, 8): 1, (6, 7): 38, (6, 10): 1, (7, 10): 1, (9, 10): 1}",2023.0000000083237
44.0,Graph with 11 nodes and 25 edges,"[[0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]]",3.0,5.0,Y,"{0: 8, 1: 53, 2: 3, 3: 48, 4: 43, 5: 38, 6: 33, 7: 28, 8: 23, 9: 18, 10: 13}","{(0, 1): 1, (0, 3): 1, (0, 6): 4, (0, 7): 1, (0, 9): 1, (1, 3): 10, (1, 4): 6, (1, 6): 1, (1, 8): 21, (1, 9): 14, (2, 7): 2, (2, 9): 1, (3, 5): 25, (3, 6): 1, (3, 7): 11, (4, 6): 25, (4, 8): 1, (4, 9): 1, (4, 10): 10, (5, 7): 12, (5, 8): 1, (6, 7): 1, (6, 10): 1, (7, 10): 1, (9, 10): 1}",1646.9999999912943
45.0,Graph with 11 nodes and 28 edges,"[[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0], [0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0], [0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0], [1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]]",3.0,1.0,Y,"{0: 5, 1: 8, 2: 9, 3: 10, 4: 7, 5: 6, 6: 4, 7: 11, 8: 13, 9: 12, 10: 3}","{(0, 2): 1, (0, 4): 1, (0, 6): 1, (0, 8): 2, (1, 2): 1, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 8): 4, (2, 3): 1, (2, 8): 1, (2, 9): 5, (3, 7): 5, (3, 8): 1, (3, 9): 2, (4, 7): 3, (4, 9): 1, (4, 10): 1, (5, 6): 1, (5, 7): 1, (5, 8): 2, (5, 9): 1, (6, 7): 1, (6, 9): 1, (7, 8): 1, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1304.0000000046348
45.0,Graph with 11 nodes and 28 edges,"[[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0], [0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0], [0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0], [1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]]",4.0,1.0,Y,"{0: 6, 1: 7, 2: 8, 3: 11, 4: 10, 5: 9, 6: 5, 7: 12, 8: 14, 9: 13, 10: 4}","{(0, 2): 1, (0, 4): 1, (0, 6): 1, (0, 8): 3, (1, 2): 1, (1, 3): 1, (1, 4): 2, (1, 5): 1, (1, 8): 1, (2, 3): 1, (2, 8): 1, (2, 9): 4, (3, 7): 5, (3, 8): 1, (3, 9): 3, (4, 7): 4, (4, 9): 1, (4, 10): 1, (5, 6): 1, (5, 7): 1, (5, 8): 4, (5, 9): 1, (6, 7): 1, (6, 9): 2, (7, 8): 1, (8, 9): 1, (8, 10): 1, (9, 10): 1}",2133.0000000148175
46.0,Graph with 11 nodes and 26 edges,"[[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1], [0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0], [0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]]",3.0,6.0,Y,"{0: 3, 1: 9, 2: 63, 3: 57, 4: 51, 5: 45, 6: 39, 7: 33, 8: 27, 9: 21, 10: 15}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 4): 4, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 9): 1, (1, 10): 1, (2, 3): 11, (2, 4): 17, (2, 6): 32, (2, 7): 1, (3, 5): 15, (3, 6): 2, (3, 7): 1, (3, 8): 26, (4, 6): 1, (4, 7): 28, (5, 9): 17, (5, 10): 12, (6, 7): 1, (6, 9): 1, (7, 9): 1, (8, 10): 1, (9, 10): 1}",1631.0000000032687
47.0,Graph with 11 nodes and 29 edges,"[[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1], [0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0]]",3.0,4.0,Y,"{0: 7, 1: 43, 2: 3, 3: 39, 4: 35, 5: 31, 6: 27, 7: 23, 8: 19, 9: 15, 10: 11}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 7): 2, (0, 8): 1, (0, 10): 1, (1, 5): 1, (1, 6): 22, (1, 7): 18, (1, 10): 1, (2, 4): 1, (2, 8): 1, (2, 9): 1, (3, 4): 17, (3, 5): 16, (3, 7): 1, (3, 9): 3, (3, 10): 1, (4, 8): 1, (4, 9): 9, (4, 10): 5, (5, 7): 1, (5, 8): 11, (5, 10): 1, (6, 7): 1, (6, 8): 3, (6, 10): 1, (8, 9): 1, (8, 10): 1}",1722.9999999983647
47.0,Graph with 11 nodes and 29 edges,"[[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1], [0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0]]",4.0,4.0,Y,"{0: 8, 1: 44, 2: 4, 3: 40, 4: 36, 5: 32, 6: 28, 7: 24, 8: 20, 9: 16, 10: 12}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 7): 3, (0, 8): 1, (0, 10): 1, (1, 5): 1, (1, 6): 25, (1, 7): 16, (1, 10): 1, (2, 4): 1, (2, 8): 1, (2, 9): 2, (3, 4): 25, (3, 5): 7, (3, 7): 1, (3, 9): 6, (3, 10): 1, (4, 8): 1, (4, 9): 7, (4, 10): 1, (5, 7): 3, (5, 8): 14, (5, 10): 6, (6, 7): 1, (6, 8): 1, (6, 10): 1, (8, 9): 1, (8, 10): 1}",1865.0000000093314
47.0,Graph with 11 nodes and 29 edges,"[[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1], [0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0]]",4.0,6.0,Y,"{0: 10, 1: 64, 2: 4, 3: 58, 4: 52, 5: 46, 6: 40, 7: 34, 8: 28, 9: 22, 10: 16}","{(0, 1): 1, (0, 4): 1, (0, 5): 5, (0, 7): 1, (0, 8): 1, (0, 10): 1, (1, 5): 17, (1, 6): 26, (1, 7): 19, (1, 10): 1, (2, 4): 1, (2, 8): 1, (2, 9): 2, (3, 4): 47, (3, 5): 1, (3, 7): 1, (3, 9): 8, (3, 10): 1, (4, 8): 1, (4, 9): 1, (4, 10): 1, (5, 7): 1, (5, 8): 12, (5, 10): 10, (6, 7): 12, (6, 8): 1, (6, 10): 1, (8, 9): 11, (8, 10): 1}",1861.999999988484
48.0,Graph with 11 nodes and 27 edges,"[[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]]",3.0,4.0,Y,"{0: 3, 1: 7, 2: 43, 3: 39, 4: 35, 5: 31, 6: 27, 7: 23, 8: 19, 9: 15, 10: 11}","{(0, 1): 1, (0, 4): 1, (0, 8): 1, (1, 2): 1, (1, 3): 1, (1, 5): 1, (1, 6): 1, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 4): 17, (2, 5): 12, (2, 7): 1, (2, 8): 1, (2, 10): 9, (3, 5): 1, (3, 6): 20, (3, 7): 15, (3, 8): 1, (4, 5): 2, (4, 8): 14, (5, 6): 1, (5, 9): 13, (6, 7): 5, (7, 9): 1, (7, 10): 1, (8, 10): 1}",2127.0000000015443
48.0,Graph with 11 nodes and 27 edges,"[[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]]",3.0,8.0,Y,"{0: 3, 1: 11, 2: 83, 3: 75, 4: 67, 5: 59, 6: 51, 7: 43, 8: 35, 9: 27, 10: 19}","{(0, 1): 1, (0, 4): 1, (0, 8): 1, (1, 2): 1, (1, 3): 1, (1, 5): 5, (1, 6): 1, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 4): 35, (2, 5): 26, (2, 7): 2, (2, 8): 1, (2, 10): 17, (3, 5): 1, (3, 6): 40, (3, 7): 30, (3, 8): 1, (4, 5): 1, (4, 8): 30, (5, 6): 1, (5, 9): 25, (6, 7): 8, (7, 9): 1, (7, 10): 1, (8, 10): 1}",1721.0000000034142
48.0,Graph with 11 nodes and 27 edges,"[[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]]",4.0,1.0,Y,"{0: 6, 1: 14, 2: 13, 3: 10, 4: 8, 5: 11, 6: 5, 7: 9, 8: 12, 9: 4, 10: 7}","{(0, 1): 1, (0, 4): 4, (0, 8): 1, (1, 2): 2, (1, 3): 1, (1, 5): 1, (1, 6): 1, (1, 8): 7, (1, 9): 1, (2, 3): 2, (2, 4): 1, (2, 5): 2, (2, 7): 1, (2, 8): 1, (2, 10): 3, (3, 5): 3, (3, 6): 1, (3, 7): 1, (3, 8): 1, (4, 5): 2, (4, 8): 1, (5, 6): 1, (5, 9): 1, (6, 7): 2, (7, 9): 2, (7, 10): 3, (8, 10): 1}",1789.000000002261
48.0,Graph with 11 nodes and 27 edges,"[[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]]",4.0,3.0,Y,"{0: 4, 1: 7, 2: 34, 3: 31, 4: 28, 5: 25, 6: 22, 7: 19, 8: 16, 9: 13, 10: 10}","{(0, 1): 1, (0, 4): 2, (0, 8): 1, (1, 2): 1, (1, 3): 1, (1, 5): 1, (1, 6): 1, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 4): 13, (2, 5): 9, (2, 7): 1, (2, 8): 1, (2, 10): 8, (3, 5): 1, (3, 6): 15, (3, 7): 11, (3, 8): 1, (4, 5): 2, (4, 8): 11, (5, 6): 1, (5, 9): 11, (6, 7): 4, (7, 9): 1, (7, 10): 1, (8, 10): 1}",2088.9999999837983
49.0,Graph with 11 nodes and 26 edges,"[[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]]",3.0,3.0,Y,"{0: 6, 1: 3, 2: 33, 3: 30, 4: 27, 5: 24, 6: 9, 7: 18, 8: 12, 9: 15, 10: 21}","{(0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 10): 1, (1, 3): 1, (1, 8): 1, (1, 9): 1, (2, 3): 14, (2, 5): 14, (2, 6): 3, (2, 9): 1, (3, 5): 1, (3, 6): 1, (3, 10): 13, (4, 7): 5, (4, 8): 9, (4, 9): 12, (5, 6): 1, (5, 7): 6, (5, 8): 1, (6, 8): 1, (6, 9): 1, (6, 10): 1, (7, 10): 6}",1955.000000009477
49.0,Graph with 11 nodes and 26 edges,"[[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]]",4.0,1.0,Y,"{0: 12, 1: 8, 2: 11, 3: 10, 4: 6, 5: 13, 6: 14, 7: 7, 8: 9, 9: 4, 10: 5}","{(0, 2): 2, (0, 4): 1, (0, 5): 3, (0, 6): 3, (0, 7): 1, (0, 10): 1, (1, 3): 1, (1, 8): 6, (1, 9): 1, (2, 3): 6, (2, 5): 1, (2, 6): 1, (2, 9): 1, (3, 5): 1, (3, 6): 1, (3, 10): 1, (4, 7): 3, (4, 8): 1, (4, 9): 1, (5, 6): 5, (5, 7): 1, (5, 8): 1, (6, 8): 1, (6, 9): 1, (6, 10): 1, (7, 10): 2}",1874.0000000150303
